PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
200.5890432745,274.0650208667,37.1715201982,37.6808384806,99.6061017737,2.0679646018,2.4162098407431203,0.2614824178,178,178.0
379.6773122624,204.6302212402,33.9408518663,8.7855929509,4.8530089669,2.3431491784,2.7377355000425605,0.1774954717,179,179.0
487.5652097166,176.3311365619,2.4679467436,0.2686702088,96.3376672007,2.2801636764,2.6641432395057603,0.1584489383,180,180.0
202.9985174537,222.4771540612,39.8928472032,36.4308045432,39.1601352021,1.9802271058,2.3136973504167204,0.2961170796,181,181.0
545.3556191176,103.3685933799,38.1205377416,0.0506780297,68.5013741255,2.2138255608,2.5866337852387202,0.2623461755,182,182.0
629.0156209841,299.6543897316,10.502801307,5.7420578599,74.5785027742,2.299124032,2.6862965189888,0.0701330813,183,183.0
447.9137411341,194.4103781134,36.527498553,3.5673981905,3.5931601189,2.2845597341,2.6692795933224405,0.1567146747,184,184.0
407.7072424814,293.4197999537,33.7556862705,3.7273776904,84.4643043354,2.3045364892,2.6926204339812805,0.1220698907,185,185.0
795.4204689711,106.2590194866,2.9873984,30.8092219755,74.7413594276,2.3071151188,2.6956333048059204,0.1818243827,186,186.0
552.022488229,298.7320043147,37.5270781056,38.1323708594,0.1497455873,2.3757313394,2.7758044969549602,0.0857043394,187,187.0
402.9380362481,298.3584249392,9.8369612992,5.0551347807,8.2956474274,2.2675637211,2.6494214517332404,0.1194752434,188,188.0
291.5216051042,216.8997094035,38.0547932964,29.2301127687,90.1356345974,2.1638372739,2.5282274708247603,0.2164624185,189,189.0
205.1520641893,294.2070493475,39.3347425433,9.4114538282,9.9627471529,2.1791731427,2.54614589993068,0.2458976635,190,190.0
436.2332640216,278.750419803,4.7584870392,36.7482928932,90.2599986643,2.3793103448,2.77998620686432,0.1160168383,191,191.0
388.1221942604,296.17246259,37.2955684476,35.5292233452,99.6684798971,2.3810882413,2.78206350113492,0.1290001972,192,192.0
289.2896909267,226.5087742358,37.9794158358,0.2468974143,98.0277992785,2.2273029148,2.60238072565232,0.2129972653,193,193.0
285.5137692764,191.2103200331,10.3418873283,1.0810088739,14.4455906004,2.1332469521,2.4924857388336403,0.2510903322,194,194.0
682.7734503895,210.7147783041,35.3811909859,0.1119394228,95.8077566698,2.4430325105,2.8544391852682005,0.0909003822,195,195.0
792.2465339303,296.9428399578,2.4892842066,38.1577280164,47.211071942,2.3526411169,2.7488258809859603,0.0519334354,196,196.0
677.03148406,208.0879105255,3.9784650044,39.6920999512,24.8505499214,2.2463470905,2.6246319405402003,0.0909003822,197,197.0
282.2051761672,202.433475107,39.4237976745,38.9605311677,11.9506418705,2.16357015,2.52791536326,0.2346418202,198,198.0
639.7470409051,101.4600433409,36.9921078281,0.0458112359,3.1701210886,2.2466443369,2.6249792432339603,0.2346485683,199,199.0
799.5787993073,160.9068542719,28.2042607842,0.2627065778,67.5125027075,2.3985219652,2.8024330641396804,0.1030199833,200,200.0
216.6390925646,297.4863640964,3.5825301409,39.1414006799,76.7115697265,2.1148787257,2.4710243031078805,0.2346451942,201,201.0
227.6469839737,101.5222970396,29.7797237597,4.791174531,8.779725153,1.6864739023,1.97047610744732,0.5532908307,202,202.0
235.7867943123,189.2198886722,36.511404803,39.840544425,96.5582578443,2.0392072965,2.3826098052306,0.3013198704,203,203.0
767.1695197001,113.2478591055,1.792748556,1.1151499674,67.6454100758,2.3222671026,2.7133368826778406,0.1748940763,204,204.0
553.8157723844,101.4961890876,7.34100316,38.948610276,24.6026345529,2.0949968188,2.44779428308592,0.2692731079,205,205.0
482.8861435875,298.6085429788,10.9148989432,33.0071039498,8.6300355382,2.3854320337,2.78713878817508,0.0978239405,206,206.0
568.4637449682,298.3054557815,4.0895395065,35.3550672159,97.4666706286,2.3379689845,2.7316829614898,0.0805082966,207,207.0
609.585066326,111.5542016923,2.5005673114,24.5056476444,97.6727078669,2.1892051979,2.55786735322636,0.2173228023,208,208.0
211.8678707629,117.9736459628,1.6118623284,0.3252693266,32.040917594,1.7061915888,1.9935142523539202,0.5004700192,209,209.0
771.6708118096,101.8765935674,35.6633553407,0.9808770195,84.4419430941,2.2911301392,2.6769564546412803,0.1913459624,210,210.0
668.3981388807,105.3681924939,23.0893748025,38.2287938893,5.6010326371,2.3043898715,2.6924491258606005,0.2190536918,211,211.0
510.2245438844,223.8137848675,10.1573023475,38.4793255106,2.8979414143,2.2847662903,2.66952093358652,0.1220698907,212,212.0
794.8085939512,105.0838090479,15.0087765125,1.7602614313,75.6727910601,2.2142315687,2.58710816486908,0.1826881405,213,213.0
685.068959184,299.5188493282,7.033624385,30.7663265243,3.5623019561,2.3431491784,2.7377355000425605,0.0640665327,214,214.0
699.2756642401,227.2708430886,35.3044999796,0.5686174333,2.9598751105,2.3509054326,2.74679790744984,0.0822425602,215,215.0
