PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
603.2242871821,32.0852191281,39.0839530858,7.0975766703,49.1950022988,0.8654324141,0.6255674353432158,0.503911554,1,
825.4729606211,44.4985703332,34.8090677732,39.9816649407,97.6608324796,0.6880894812,0.4973772244116456,0.2909142887,1,
4899.396109581,28.567470233,14.3959665126,39.5000727847,84.6237091348,0.733701516,0.530347336422408,0.0609516062,1,
4494.4148950279,48.1842841348,37.4883794216,32.2276447341,93.3014967479,0.7465344483,0.5396234675402755,0.0382658184,1,
912.2260577977,29.5978427259,6.0688717584,1.7262689397,14.4251707941,0.7953471484,0.5749071420551591,0.3762002454,1,
4705.8797512203,43.1018524896,3.3954374688,13.2947091758,94.0430930816,0.6681602218,0.4829715984054684,0.0408645146,1,
2766.425209865,5.3999471618,38.5167615679,3.681646809,6.1690726317,0.3454973313,0.24973859996222939,0.2122124604,1,
4796.2521571666,18.8047640491,3.9515614118,2.8136078641,87.1498622932,0.8142512767,0.5885717643472745,0.0845025014,1,
4597.7520227432,18.5560181364,39.7617094857,6.0082498565,11.5276843309,0.7329335688,0.5297922350042544,0.0872725996,1,
876.4567624778,38.1624392467,4.6460549245,36.935477443,94.1234623082,0.7742373713,0.5596481929957494,0.3268445871,1,
801.2400593609,75.3969184542,2.1983644459,4.8044231161,0.0591299497,0.6669835099,0.4821210263290962,0.149268138,1,
4696.7530839145,83.7443061173,5.4437485849,3.7102559954,7.6729444787,0.7419860265,0.536335695423207,0.0200843924,1,
822.3081082106,65.7132421667,11.789805959,36.011342369,89.4164287485,0.8874622468,0.6414914355524184,0.1731652112,1,
3427.7394559234,71.9822107721,9.0004656897,0.0006786361,92.1381448396,0.7666928299,0.5541947117792562,0.0306472051,1,
915.0423783809,99.55981615,33.5299551883,1.124365665,5.9199482203,0.8428614739,0.6092523020709282,0.092295216,1,
669.1810660064,89.5445272187,11.7066250313,3.9838625491,0.0524804927,0.7836491761,0.5664514031537717,0.1400886874,1,
831.8684764206,69.2848153971,2.4413389266,7.2751083225,12.8823047504,0.7989220057,0.5774911847561767,0.1631213279,1,
823.1855046004,98.5569212725,34.444241039,37.4816850573,1.1813098565,0.7615768772,0.5504967067614935,0.1051098721,1,
1516.885054484,83.140643076,34.4658046453,39.1461505368,3.5666872747,0.8470096086,0.6122507314612068,0.0696094282,1,
642.5329018384,27.8083809651,35.9244664982,27.1859807521,94.0193709917,0.7833861698,0.5662612922058924,0.5117106793,1,
608.5394416004,59.372176528,38.7939837938,19.4184412435,92.0046960935,0.609167369,0.440329322673222,0.2653710147,1,
1089.8165445775,21.2127263052,20.42425464,0.6613183022,95.0475786813,0.6909218673,0.4994245807153974,0.3766338113,1,
